9.000     50    1.23000e-07    7.69000e-08    2.61300e-07    1.63300e-07    6.24478e-07
9.000     60    1.09300e-07    6.82900e-08    2.33200e-07    1.45700e-07    5.56491e-07
9.000     70    9.80400e-08    6.12800e-08    2.10300e-07    1.31400e-07    5.01067e-07
9.000     80    9.07100e-08    5.67000e-08    1.95400e-07    1.22100e-07    4.64894e-07
9.000     90    8.81700e-08    5.51100e-08    1.90200e-07    1.18900e-07    4.52338e-07
9.000     100    9.07100e-08    5.67000e-08    1.95400e-07    1.22100e-07    4.64894e-07
9.000     110    9.80400e-08    6.12800e-08    2.10300e-07    1.31400e-07    5.01067e-07
9.000     120    1.09300e-07    6.82900e-08    2.33200e-07    1.45700e-07    5.56491e-07
9.000     130    1.23000e-07    7.69000e-08    2.61300e-07    1.63300e-07    6.24478e-07
9.000     140    1.37700e-07    8.60600e-08    2.91100e-07    1.81900e-07    6.96787e-07
9.000     150    1.51500e-07    9.46600e-08    3.19200e-07    1.99500e-07    7.64778e-07
9.000     160    1.62700e-07    1.01700e-07    3.42100e-07    2.13800e-07    8.20220e-07
9.000     170    1.70000e-07    1.06300e-07    3.57000e-07    2.23100e-07    8.56380e-07
9.000     180    1.72600e-07    1.07900e-07    3.62200e-07    2.26400e-07    8.68949e-07

10.000     20    8.64700e-08    5.40400e-08    1.81800e-07    1.13600e-07    4.35982e-07
10.000     30    8.05000e-08    5.03100e-08    1.69700e-07    1.06000e-07    4.06512e-07
10.000     40    7.31800e-08    4.57400e-08    1.54700e-07    9.67100e-08    3.70372e-07
10.000     50    6.53900e-08    4.08700e-08    1.38900e-07    8.68000e-08    3.31936e-07
10.000     60    5.80700e-08    3.63000e-08    1.24000e-07    7.74700e-08    2.95798e-07
10.000     70    5.21100e-08    3.25700e-08    1.11800e-07    6.98700e-08    2.66338e-07
10.000     80    4.82100e-08    3.01300e-08    1.03900e-07    6.49100e-08    2.47110e-07
10.000     90    4.68600e-08    2.92900e-08    1.01100e-07    6.31900e-08    2.40437e-07
10.000     100    4.82100e-08    3.01300e-08    1.03900e-07    6.49100e-08    2.47110e-07
10.000     110    5.21100e-08    3.25700e-08    1.11800e-07    6.98700e-08    2.66338e-07
10.000     120    5.80700e-08    3.63000e-08    1.24000e-07    7.74700e-08    2.95798e-07
10.000     130    6.53900e-08    4.08700e-08    1.38900e-07    8.68000e-08    3.31936e-07
10.000     140    7.31800e-08    4.57400e-08    1.54700e-07    9.67100e-08    3.70372e-07
10.000     150    8.05000e-08    5.03100e-08    1.69700e-07    1.06000e-07    4.06512e-07
10.000     160    8.64700e-08    5.40400e-08    1.81800e-07    1.13600e-07    4.35982e-07
10.000     170    9.03600e-08    5.64800e-08    1.89800e-07    1.18600e-07    4.55202e-07
10.000     180    9.17200e-08    5.73200e-08    1.92500e-07    1.20300e-07    4.61883e-07

11.000     20    4.88200e-08    3.05100e-08    1.02700e-07    6.41700e-08    2.46168e-07
11.000     30    4.54500e-08    2.84000e-08    9.58000e-08    5.98800e-08    2.29528e-07
11.000     40    4.13100e-08    2.58200e-08    8.73800e-08    5.46100e-08    2.09122e-07
11.000     50    3.69200e-08    2.30700e-08    7.84200e-08    4.90100e-08    1.87421e-07
11.000     60    3.27900e-08    2.04900e-08    6.99900e-08    4.37500e-08    1.67016e-07
11.000     70    2.94200e-08    1.83900e-08    6.31300e-08    3.94500e-08    1.50382e-07
11.000     80    2.72200e-08    1.70100e-08    5.86400e-08    3.66500e-08    1.39525e-07
11.000     90    2.64600e-08    1.65300e-08    5.70900e-08    3.56800e-08    1.35757e-07
11.000     100    2.72200e-08    1.70100e-08    5.86400e-08    3.66500e-08    1.39525e-07
11.000     110    2.94200e-08    1.83900e-08    6.31300e-08    3.94500e-08    1.50382e-07
11.000     120    3.27900e-08    2.04900e-08    6.99900e-08    4.37500e-08    1.67016e-07
